Month,Day_of_Week,Hour,Crop_Growth_Stage,Water_Table_Depth_cm,Inundation_Duration_Days,Water_Flow_Velocity_ms,Water_pH,Soil_Moisture_VWC_Percent,Soil_Temperature_C,Vegetation_Coverage_Percent,Vegetation_Height_cm,Snail_Habitat_Risk,AWD_Gate_Action
Jan,Friday,2,Transplanting,-6.860722269391892,0.0,0.05566529360406536,6.954035886564744,48.04603668253018,23.174442959761766,17.82336124372756,20.372657257055835,Low,0
Jan,Friday,3,Transplanting,-6.7976492022859105,0.0,0.15525794135127652,6.696423751636052,50.188845659776206,20.77835781802243,18.824340916956178,21.814420285123685,Low,0
Jan,Friday,4,Transplanting,-6.869989829437071,0.0,0.0752503918409401,6.886252466200632,43.598749796682476,21.97536403025509,16.703957005644547,17.135081794348046,Low,0
Jan,Friday,5,Transplanting,-6.951189577603247,0.0,0.11314785870316059,6.817378766794863,45.90032846464589,20.875841754285393,20.330375576246766,19.582953611174094,Low,0
Jan,Friday,6,Transplanting,-7.34409081849974,0.0,0.12721430642743162,6.921735579401148,47.571214246377636,22.999328766582927,23.993419780201933,20.638715286563347,Low,0
Jan,Friday,7,Transplanting,-7.216531987335291,0.0,0.13349128706585667,6.732982818636034,49.2721161899526,22.917382410379304,21.480084967489542,22.606673989468163,Low,0
Jan,Friday,8,Transplanting,-7.297927900275649,0.0,0.14969403696713288,7.019424219534427,46.465116064622606,24.823814836114348,19.47453728051049,26.057690248751427,Low,0
Jan,Friday,9,Transplanting,-6.390010689606816,0.0,0.14032979991936292,6.427317868769747,47.578566016100666,27.77413857883899,21.127438954303567,20.393796555106043,Low,0
Jan,Friday,10,Transplanting,-5.853266153614669,0.0,0.13924623842967093,6.841200619315267,50.96639796867368,29.479111341358422,21.110841916402652,17.72224814961937,Low,0
Jan,Friday,11,Transplanting,-5.937862476914833,0.0,0.0923236876280228,6.692035909146409,50.98653540586777,29.455576456635978,20.998206051779476,16.385892283247163,Low,0
Jan,Friday,12,Transplanting,-6.540304141176068,0.0,0.13029852450436802,6.469742774781749,47.08394670384282,30.630561300741395,21.332003290779472,17.11296316595158,Low,0
Jan,Friday,13,Transplanting,-7.2282955236806465,0.0,0.06730575104824629,7.001793398606003,46.812705367521545,30.805230533498474,17.680016938164922,17.439701389151658,Low,0
Jan,Friday,14,Transplanting,-6.795186488142033,0.0,0.17467481944584906,6.995234363633655,49.55260695328307,30.00208180990061,21.119615080090632,12.122293919202942,Low,0
Jan,Friday,15,Transplanting,-6.850638127430743,0.0,0.07091023116636216,6.308598467578123,50.83938648071512,28.706986556910355,15.534254892098833,17.685862469850424,Low,0
Jan,Friday,16,Transplanting,-6.808286169516318,0.0,0.10787460564352794,6.708097714943469,48.64532311163142,29.081564985251955,22.526870825211937,21.166851753345355,Low,0
Jan,Friday,17,Transplanting,-7.777886832077251,0.0,0.07383940163406258,6.821718335339184,44.92134939634579,27.853394967489937,17.49175242426886,19.56349934797033,Low,0
Jan,Friday,18,Transplanting,-7.411002025551921,0.0,0.09444417999470218,6.793587523966016,45.60544478659957,26.56128943541267,24.33279349047675,18.728438499240276,Low,0
Jan,Friday,19,Transplanting,-7.30666962193302,0.0,0.12046999454012179,7.019223020326414,47.078786021748,24.404820610913628,13.46429120901459,15.32011837315318,Low,0
Jan,Friday,20,Transplanting,-7.916231594301016,0.0,0.10149346655193994,7.026270886314382,44.26969848871865,21.440200069216537,25.823274827580143,22.001024948963245,Low,0
Jan,Friday,21,Transplanting,-8.145160233396158,0.0,0.16004861903509676,6.816324642200662,44.330896437894,22.927272129095343,15.882337969666256,20.65453322730099,Low,0
Jan,Friday,22,Transplanting,-8.001031725426929,0.0,0.1279415355586979,7.1867702231968345,42.181771329913616,22.373895135817328,17.200196112588607,19.342670888491362,Low,0
Jan,Friday,23,Transplanting,-7.96032602448354,0.0,0.10379815947699925,6.951300223419244,46.98933193422182,21.988810044541324,21.697171113823003,13.868701969048857,Low,0
Jan,Saturday,0,Transplanting,-8.223279636889666,0.0,0.11532463245090838,6.717156020914298,41.48375941716745,22.13929133024503,23.556144953273744,19.345985407621697,Low,0
Jan,Saturday,1,Transplanting,-8.351830297366995,0.0,0.16268951599695775,6.685735519071581,42.59138376541319,21.822794257287697,20.84984372045185,21.65721262922753,Low,0
Jan,Saturday,2,Transplanting,-8.517386098150936,0.0,0.15181048091495633,6.990010345188996,43.25345988614138,23.086075023083545,24.377818156773618,20.50149822341466,Low,0
Jan,Saturday,3,Transplanting,-8.467572903907778,0.0,0.08014301870946061,6.6511606160274805,47.15979879039861,21.240508213135982,19.310337241731823,21.052761837092525,Low,0
Jan,Saturday,4,Transplanting,-7.823428286950553,0.0,0.09617719000511384,6.715043940915151,43.87840614161403,21.580211252154864,20.50092415965388,22.28653207058718,Low,0
Jan,Saturday,5,Transplanting,-9.081736481930617,0.0,0.136617643653953,6.737697334154188,40.371800815445724,22.111981692262646,20.79376617255289,20.959764105053903,Low,0
Jan,Saturday,6,Transplanting,-9.11379821571191,0.0,0.1323678305109464,6.821527600610839,40.525250447623826,23.6660006785912,20.084812425465252,22.197104249146832,Low,0
Jan,Saturday,7,Transplanting,-8.9570277326287,0.0,0.0832366460510433,6.702698616003043,45.32092777691374,24.998591910924794,15.897464276826334,18.46404394095334,Low,0
Jan,Saturday,8,Transplanting,-8.773333532138272,0.0,0.14621943062573184,6.507444279578435,36.8193055358561,24.533397270342682,21.62599880047452,17.515987275659107,Low,0
Jan,Saturday,9,Transplanting,-8.923702389177576,0.0,0.08881940509347615,6.895014411550259,40.077638241676645,28.443996085871856,21.354978538891807,21.766318372349907,Low,0
Jan,Saturday,10,Transplanting,-9.6863310790303,0.0,0.16563393708497198,6.594070422718711,45.71538282864638,29.709188033331188,24.934548291131016,22.27893782051208,Low,0
Jan,Saturday,11,Transplanting,-9.415886849306908,0.0,0.13853072046873677,7.04643518414789,42.083635708646696,28.643544282401237,17.84216675288832,21.87035115623569,Low,0
Jan,Saturday,12,Transplanting,-8.566277316252279,0.0,0.08038264422739975,6.74485935109211,40.72896454231609,28.157256680977433,19.781778027790928,20.901882113470823,Low,0
Jan,Saturday,13,Transplanting,-9.31584047962147,0.0,0.10148231544878059,6.8858390066605555,41.05814688455892,30.317222702122205,25.310473676570638,19.762814321583427,Low,0
Jan,Saturday,14,Transplanting,-8.893322428532501,0.0,0.10087387849149816,6.759969630179126,42.290935303657726,31.072362824894444,22.57986658385306,21.100381684713145,Low,0
Jan,Saturday,15,Transplanting,-9.076664093443616,0.0,0.1255956852455816,6.8863737210763,43.408256667546524,30.855760519059515,23.34813905846912,21.521166513330435,Low,0
Jan,Saturday,16,Transplanting,-9.121884542992152,0.0,0.11286080856956283,6.796166168603769,45.28648110246396,27.93299004825524,23.060300870018597,21.67116028572255,Low,0
Jan,Saturday,17,Transplanting,-9.611877624500416,0.0,0.07990788803163758,6.723362864639521,41.20859706375743,28.76450169860024,23.073614942303664,27.090765558238353,Low,0
Jan,Saturday,18,Transplanting,-9.711642256852725,0.0,0.07120092988220984,6.948326276589866,39.11248197752754,24.063723996287102,27.163149984543047,18.27090720291138,Low,0
Jan,Saturday,19,Transplanting,-9.060244860989199,0.0,0.13921581670392516,7.202064075917763,43.32958121782234,23.86072698058708,21.974621973940955,28.63789947703648,Low,0
Jan,Saturday,20,Transplanting,-8.817973188563904,0.0,0.1300182902597457,6.733318079081711,40.9403589537209,22.0412314646274,18.665970169471787,17.430863937095946,Low,0
Jan,Saturday,21,Transplanting,-8.084487174230846,0.0,0.12369381450217612,6.906133813491411,42.030555789867904,23.296869619939443,23.616392458683677,21.53708848269318,Low,0
Jan,Saturday,22,Transplanting,-7.693245842020788,0.0,0.12947561506361613,6.760351284356896,41.51639223523722,23.413641972751822,20.00034497731868,17.585810214346594,Low,0
Jan,Saturday,23,Transplanting,-7.677206774051815,0.0,0.09833782983662377,6.856514939823545,41.94444695327484,23.138378924346718,21.37018907074513,21.338526110159993,Low,0
Jan,Sunday,0,Vegetative/Tillering,-7.429105066686831,0.0,0.12643973252213003,6.800670140948727,43.877257527703065,21.294559961003284,23.71054300526716,24.226140395467713,Low,0
Jan,Sunday,1,Vegetative/Tillering,-7.7902790804861946,0.0,0.20884769477444937,6.37812985219054,42.44775067143139,23.065095225439137,20.135937054343437,21.852290032940893,Low,0
Jan,Sunday,2,Vegetative/Tillering,-7.914023107437228,0.0,0.16110984922615001,6.734732887184006,45.13281759690009,22.782233574874795,21.069115756540697,24.203534405746367,Low,0
Jan,Sunday,3,Vegetative/Tillering,-8.516346346986271,0.0,0.1099057042164057,6.976849725728891,40.66196511558487,21.03801249177633,24.027545713211236,20.71162780482766,Low,0
Jan,Sunday,4,Vegetative/Tillering,-8.863154774263892,0.0,0.1016819888514566,6.663941973757277,35.94109593771717,20.72138893695865,20.954065086372786,16.646172980861458,Low,0
Jan,Sunday,5,Vegetative/Tillering,-9.500301238641686,0.0,0.019884621087795165,6.930189488272628,38.611453478081025,23.205391432016622,25.520155947971073,23.337606164681468,Low,0
Jan,Sunday,6,Vegetative/Tillering,-9.287424072441944,0.0,0.15740429535446443,6.812085841202013,40.2664629306965,22.230920559216603,19.641527206412107,21.84742914462126,Low,0
Jan,Sunday,7,Vegetative/Tillering,-10.081568744991376,0.0,0.14753118738211846,6.731126377480943,38.09333603627677,23.127021797686613,19.631426870765296,20.571798428633315,Low,0
Jan,Sunday,8,Vegetative/Tillering,-9.887133999596976,0.0,0.10096602107532276,6.890353783801404,42.809927759585634,25.67953236997345,28.31816759726597,20.744429502228577,Low,0
Jan,Sunday,9,Vegetative/Tillering,-10.165557761030358,0.0,0.06989023109930054,6.820273408645161,37.87557625494884,27.65415127976043,18.009320675221144,22.787287671279877,Low,0
Jan,Sunday,10,Vegetative/Tillering,-9.80229626020359,0.0,0.0795656394883596,6.759747908439493,41.73633590190978,28.5633709584102,22.51985041300513,19.73450109038847,Low,0
Jan,Sunday,11,Vegetative/Tillering,-9.690879383413774,0.0,0.1355539251867798,6.870244606189697,40.20392428044522,28.341162020718482,28.1544515426887,22.708945357237734,Low,0
Jan,Sunday,12,Vegetative/Tillering,-9.126343276572564,0.0,0.116873074321812,6.673814665221356,41.51216668488065,31.682868820305877,22.514225656302184,24.742425880725722,Low,0
Jan,Sunday,13,Vegetative/Tillering,-9.143966517827817,0.0,0.14420572061625486,6.348784498434121,39.883719779517165,31.178374375190312,26.640312007191998,26.921008694865975,Low,0
Jan,Sunday,14,Vegetative/Tillering,-10.20720709815366,0.0,0.12302550984288643,6.5958464227944456,38.88513766126969,29.906121336115813,24.557424593215046,25.282149677738992,Low,0
Jan,Sunday,15,Vegetative/Tillering,-10.454453042272258,0.0,0.15383655912407695,6.347507435622161,36.87912044475175,29.346675218497523,22.578394347295596,22.175196915749844,Low,0
Jan,Sunday,16,Vegetative/Tillering,-11.172145875585024,0.0,0.13293512991372863,6.797067042084832,37.026898527105075,28.917241775514782,22.20806421561138,22.41499608309526,Low,0
Jan,Sunday,17,Vegetative/Tillering,-11.500079525333886,0.0,0.14900783830562384,6.87692765159857,35.427309873951295,26.459221298277605,16.24204775757177,20.770212015470477,Low,0
Jan,Sunday,18,Vegetative/Tillering,-10.870493374590396,0.0,0.0468610806177322,6.890443237651397,35.52156003459985,26.10421106217004,21.642665020343916,20.606724641793438,Low,0
Jan,Sunday,19,Vegetative/Tillering,-10.72054223050972,0.0,0.0767979050325889,6.854178323028936,39.754487326177866,23.090581522161898,23.296655517493583,23.950912829484473,Low,0
Jan,Sunday,20,Vegetative/Tillering,-11.188098033662008,0.0,0.10724769155393304,6.951947933892216,37.50224567925403,22.318572626523867,23.294988729077726,21.002058187522657,Low,0
Jan,Sunday,21,Vegetative/Tillering,-11.724063133903426,0.0,0.15778490747150847,6.507109257110139,34.46612301034728,21.44014280011451,29.99757627146169,22.68608243605756,Low,0
Jan,Sunday,22,Vegetative/Tillering,-11.703920131140407,0.0,0.1858185404123709,6.770929961864948,35.70157777933365,21.480532814138627,23.442874198448518,19.364559564818794,Low,0
Jan,Sunday,23,Vegetative/Tillering,-12.236983290990059,0.0,0.11425174761645927,6.502441450651103,33.96359505861993,23.691578090894566,24.490435962381536,25.196614956597138,Low,0
Jan,Monday,0,Vegetative/Tillering,-12.592852088413245,0.0,0.0985946977639137,6.711664958963525,31.541973113281664,22.422380715427643,26.994889502229704,22.162608340874357,Low,0
Jan,Monday,1,Vegetative/Tillering,-12.443799733960642,0.0,0.051576100950976894,7.065311434643083,33.775873096536785,22.540925188320934,25.121503934583373,25.6886979266624,Low,0
Jan,Monday,2,Vegetative/Tillering,-11.924310688291472,0.0,0.15022473174256074,6.9977942511568205,33.63963083848572,20.765896111134943,23.24185279978993,21.209192056813922,Low,0
Jan,Monday,3,Vegetative/Tillering,-11.713349630484862,0.0,0.10074332986819332,6.903250394267649,33.498093215596136,21.897398593183162,23.25643794838179,21.076973768428175,Low,0
Jan,Monday,4,Vegetative/Tillering,-12.829159049634024,0.0,0.22354171342753543,6.738648813427432,29.464483620345295,22.74396969496348,22.448036553291157,26.288829453394673,Low,0
Jan,Monday,5,Vegetative/Tillering,-12.615814722466812,0.0,0.09412086279879203,6.595698303608424,32.50482995900239,22.530309012758003,24.83263308740974,21.403731213286193,Low,0
Jan,Monday,6,Vegetative/Tillering,-12.535218886700132,0.0,0.1936846283901233,6.836388340937441,34.54941599108713,20.651776142917036,22.989037837060362,19.048999374070757,Low,0
Jan,Monday,7,Vegetative/Tillering,-12.31374058198957,0.0,0.14619285842556135,6.947608482653372,32.557703896467316,24.32087780497618,25.374809171594812,20.368898658146524,Low,0
Jan,Monday,8,Vegetative/Tillering,-11.587120632315884,0.0,0.08401074602375216,6.794187113729958,40.73232786675782,26.139316955780217,20.4727380690109,25.110521702495674,Low,0
Jan,Monday,9,Vegetative/Tillering,-12.625766069408987,0.0,0.12812503260252553,6.401226737745346,34.96953274072389,28.389928013428825,23.94054537522593,24.87030135812964,Low,0
Jan,Monday,10,Vegetative/Tillering,-12.866688694361061,0.0,0.14699831842926633,6.709747957011947,35.228607398854415,28.105466964593564,28.156201964222106,21.062497292584204,Low,0
Jan,Monday,11,Vegetative/Tillering,-12.553795632016813,0.0,0.1121161732619196,6.351264485921395,34.961376507307165,27.789095967110814,22.826129507965558,21.389453247002596,Low,0
Jan,Monday,12,Vegetative/Tillering,-13.275015056622067,0.0,0.14932939486933045,6.816597989518924,35.345693813984184,29.377006696010465,29.02900488090033,24.65128956573158,Low,0
Jan,Monday,13,Vegetative/Tillering,-12.532051343614254,0.0,0.1485585005772031,6.545298385814413,31.849072808380704,29.497347968905153,23.991014341986787,26.258551362981844,Low,0
Jan,Monday,14,Vegetative/Tillering,-12.403337013126295,0.0,0.1408718475207946,6.430881292031293,28.610516397179648,30.763790399678566,23.330475423562,22.796751151320574,Low,0
Jan,Monday,15,Vegetative/Tillering,-12.087588603270556,0.0,0.11942343211833731,6.84858709420425,33.597536135444905,27.4093616725031,23.8498555069116,24.354346038592062,Low,0
Jan,Monday,16,Vegetative/Tillering,-12.461719424616255,0.0,0.07887709687428557,6.789123510317825,34.708310532016064,28.27096669168614,22.56573026750864,25.152332666369972,Low,0
Jan,Monday,17,Vegetative/Tillering,-12.165248743506684,0.0,0.11731251185836683,6.726778491328583,34.606436959079915,28.503554793731674,17.55833178668076,28.351258079616343,Low,0
Jan,Monday,18,Vegetative/Tillering,-11.797335052554013,0.0,0.12616226323005453,7.119229832239078,35.73734109580593,25.851839883207372,26.140524574669453,20.07946004699884,Low,0
Jan,Monday,19,Vegetative/Tillering,-11.855276734956224,0.0,0.05433821951367615,6.8537166566571965,37.68915584144481,24.87222092459165,30.07813949184134,21.296941479340497,Low,0
Jan,Monday,20,Vegetative/Tillering,-11.89952616846671,0.0,0.12592323605969705,6.680484332615687,35.705252344604894,21.06156133315913,24.941287810098007,21.702566664713085,Low,0
Jan,Monday,21,Vegetative/Tillering,-11.913619612816069,0.0,0.11661195573164498,6.889555570305766,36.50513878442348,21.09340838943494,25.12396288406938,25.037560371786864,Low,0
Jan,Monday,22,Vegetative/Tillering,-12.425751569487874,0.0,0.07461808752252659,6.708134168694498,31.799070749523583,23.52479396627619,22.952221943326013,22.338955694872087,Low,0
Jan,Monday,23,Vegetative/Tillering,-12.532249722411088,0.0,0.10834477632578851,7.003677003552373,31.231813287781318,22.455972292605804,26.97336729649193,23.749364596810995,Low,0
Jan,Tuesday,0,Vegetative/Tillering,-12.768958789765986,0.0,0.10908537786079954,6.826211604882967,36.08272675061061,22.457619489767314,24.282185144620676,24.471274049603572,Low,0
Jan,Tuesday,1,Vegetative/Tillering,-12.71868407591854,0.0,0.18755330867226966,6.858679025561364,33.176961288089636,21.480477737514402,25.201660294590692,24.17100948139337,Low,0
Jan,Tuesday,2,Vegetative/Tillering,-12.3862362830692,0.0,0.12770414211620784,6.5160393054174435,32.526574553741646,22.455625383160186,19.70435059760733,24.435158102632574,Low,0
Jan,Tuesday,3,Vegetative/Tillering,-13.016445096940545,0.0,0.15626158379601096,6.801669542330612,31.017742780248454,21.45824994532792,22.811974389266656,26.741418453988565,Low,0
Jan,Tuesday,4,Vegetative/Tillering,-13.13055049111613,0.0,0.1158764643428273,6.752504700845385,30.68843257804477,23.32449635912452,25.502059444543715,21.74020254431902,Low,0
Jan,Tuesday,5,Vegetative/Tillering,-12.500876949314058,0.0,0.05441292191077207,6.559782609543682,32.079977279554576,24.55726456789454,27.121635203751975,23.7955261893394,Low,0
Jan,Tuesday,6,Vegetative/Tillering,-12.958957768264634,0.0,0.14353196470875684,6.7311974398060235,29.83220575095756,22.762152842932263,27.204819226388516,21.128472302167882,Low,0
Jan,Tuesday,7,Vegetative/Tillering,-13.389974711888952,0.0,0.09696346446443606,6.836227284395915,28.3632198870255,23.64721036328128,19.662457254046753,24.733058986995776,Low,0
Jan,Tuesday,8,Vegetative/Tillering,-13.304494110003914,0.0,0.10825399545042313,6.754429923389906,31.179205380681772,23.819143248544737,19.966660674255756,23.677844514815565,Low,0
Jan,Tuesday,9,Vegetative/Tillering,-12.949832255495721,0.0,0.08314600628095853,6.468091848666334,31.23455084616947,26.015347123235994,26.152411303165643,26.839774498086403,Low,0
Jan,Tuesday,10,Vegetative/Tillering,-13.029802903612913,0.0,0.1225468752372476,6.615217850156061,34.4427916022156,29.87354132456595,22.159574835985502,24.154608615293174,Low,0
Jan,Tuesday,11,Vegetative/Tillering,-12.517504987089326,0.0,0.15728124265678584,6.596864575943785,34.04414133751945,28.759397468602494,27.08377781812533,23.05706883315915,Low,0
Jan,Tuesday,12,Vegetative/Tillering,-12.302085885630772,0.0,0.15264583379661192,6.699166103264032,34.505629234642115,29.877755392105378,19.509495372753946,23.549891546484858,Low,0
Jan,Tuesday,13,Vegetative/Tillering,-12.13624585364085,0.0,0.17551663277248075,6.664406949446045,32.88676913615306,30.899260779663344,24.10477016879966,28.4752272006846,Low,0
Jan,Tuesday,14,Vegetative/Tillering,-12.134907897424178,0.0,0.18047858102839393,6.568005821765707,34.134164214622025,31.360255136944023,24.297289548270655,20.24146513931987,Low,0
Jan,Tuesday,15,Vegetative/Tillering,-11.345814017796084,0.0,0.04839440194096217,6.590034359089472,36.992048564552285,29.423081406288283,25.84140129100974,22.597876415127686,Low,0
Jan,Tuesday,16,Vegetative/Tillering,-11.81474694896868,0.0,0.07822328036748039,6.700011290377038,36.576998801900515,28.30591836401141,21.30652001156094,24.256686776666832,Low,0
Jan,Tuesday,17,Vegetative/Tillering,-13.032186661920049,0.0,0.05671329475857065,6.874532587332405,32.03496835835515,27.420215237678416,18.49970781602375,22.575600550216496,Low,0
Jan,Tuesday,18,Vegetative/Tillering,-12.457354955457417,0.0,0.14211756436363565,6.782495899193037,35.76059566555062,25.34395965962909,24.913818284637046,25.39337084857656,Low,0
Jan,Tuesday,19,Vegetative/Tillering,-12.889209260001003,0.0,0.09574213756702966,7.013210796917086,32.581876393813474,23.69611210901615,25.979290817636436,24.02545307138938,Low,0
Jan,Tuesday,20,Vegetative/Tillering,-13.001197897320825,0.0,0.10287868838546246,6.975906814781134,33.88281928346538,22.704504094027097,27.422364887899114,24.806628923242528,Low,0
Jan,Tuesday,21,Vegetative/Tillering,-12.548969504675702,0.0,0.11241908988253907,7.044054351103633,32.40276877160002,22.523233214267588,23.32434503984755,24.461237004862376,Low,0
Jan,Tuesday,22,Vegetative/Tillering,-13.46021945638651,0.0,0.13338997408317632,6.997648713645847,27.570296571535092,24.080284245246865,26.727044923046343,23.90905318442337,Low,0
Jan,Tuesday,23,Vegetative/Tillering,-14.074301000939075,0.0,0.06801376331977403,7.052939727213705,30.258395573783268,22.726079053308343,25.85732132466529,20.93960732860794,Low,0
Jan,Wednesday,0,Vegetative/Tillering,-14.902618376955532,0.0,0.07593977880780696,6.555495547538052,29.184364021599976,23.29591643847506,29.26721523314301,25.80481440631743,Low,0
Jan,Wednesday,1,Vegetative/Tillering,-15.23907544592762,0.0,0.12004536722858875,6.9062671521445615,28.07691359338885,21.517971858621497,25.133836251867347,20.956061243598153,Low,1
Jan,Wednesday,2,Vegetative/Tillering,-14.96141285523455,0.0,0.16195610776540637,6.9898708120351385,28.43698247031196,22.795125832024215,20.110302091617765,23.684680879258725,Low,0
Jan,Wednesday,3,Vegetative/Tillering,-14.67442673840227,0.0,0.11911109088621204,7.037375694093404,27.584201895924576,21.796614922719154,25.097020979142258,26.58759654838997,Low,0
Jan,Wednesday,4,Vegetative/Tillering,-14.531392813987111,0.0,0.09229191027662888,6.63340017449793,27.01116474353975,22.691362610637245,25.565352245388137,28.338802172604407,Low,0
Jan,Wednesday,5,Vegetative/Tillering,-15.16355654673676,0.0,0.04481269618818273,6.886941319310281,28.210920825919334,22.925811678491872,26.854582727195485,31.238123646537925,Low,1
Jan,Wednesday,6,Vegetative/Tillering,-16.109349621122746,0.0,0.15334364547710977,6.789813125563057,25.69045574170196,22.41489507520118,20.70195290097815,24.29394838732319,Low,1
Jan,Wednesday,7,Vegetative/Tillering,-15.86039563969617,0.0,0.0942423922713332,7.053755421208915,24.313252283041543,26.081028048830348,24.36386555557638,23.20177175778306,Low,1
Jan,Wednesday,8,Vegetative/Tillering,-15.887948664934965,0.0,0.07983970794868976,6.4579607016855896,27.587771582540196,26.988453728227228,27.904310714693846,26.670292210483804,Low,1
Jan,Wednesday,9,Vegetative/Tillering,-15.500408466737898,0.0,0.05996361707394267,6.549457155126887,24.533288650733844,28.304714681133145,24.9877436418366,30.03950537040496,Low,1
Jan,Wednesday,10,Vegetative/Tillering,-15.068116594039465,0.0,0.0696314716100312,6.347969699302174,26.169473416723203,29.24108081364025,24.382796853603743,29.1964453152356,Low,1
Jan,Wednesday,11,Vegetative/Tillering,-14.961833937681954,0.0,0.08635750228411515,6.673629337704903,30.86444897424664,30.993439597403388,31.0189791933505,22.77688532022863,Low,0
Jan,Wednesday,12,Vegetative/Tillering,-14.603261742431789,0.0,0.11164029423320472,7.084618530576349,30.18933569363153,29.024847859479216,22.089987439505343,25.01331036467758,Low,0
Jan,Wednesday,13,Vegetative/Tillering,-14.546486557794024,0.0,0.07769404033337701,6.6324501112481205,27.8724136495123,31.47122649439246,28.999464129952944,27.490501541196892,Low,0
Jan,Wednesday,14,Vegetative/Tillering,-14.374093766626647,0.0,0.1264997813141673,6.689964580336541,29.57693637938315,29.38142784785497,28.363749207622572,27.663861214424237,Low,0
Jan,Wednesday,15,Vegetative/Tillering,-14.791616284312948,0.0,0.11137432910286643,6.774573783992687,28.309705406696605,29.131279647965968,24.624500615149113,26.84423814294761,Low,0
Jan,Wednesday,16,Vegetative/Tillering,-14.922194829963175,0.0,0.1977697301214585,6.655386225473784,22.195504678133624,29.078765814993574,25.20132834075302,24.24271187331053,Low,1
Jan,Wednesday,17,Vegetative/Tillering,-14.870013120205307,0.0,0.060344490926256836,6.753142265236757,25.9990206125605,28.34949454727845,25.19062380114351,26.82199637810165,Low,0
Jan,Wednesday,18,Vegetative/Tillering,-14.54611791388317,0.0,0.12565178006093336,6.809249971365083,28.487623772461827,24.923208607594894,25.84584326903061,27.687960345525813,Low,0
Jan,Wednesday,19,Vegetative/Tillering,-14.812319743373193,0.0,0.12609017461643351,6.6041228290805405,27.237209662785727,23.745131569508327,23.516375927686635,23.034533144206996,Low,0
Jan,Wednesday,20,Vegetative/Tillering,-14.624649403451375,0.0,0.0839304908626898,6.758776207051044,28.89504656137754,22.45302565800105,24.015555320713993,28.690173081109712,Low,0
Jan,Wednesday,21,Vegetative/Tillering,-14.809618620052687,0.0,0.12333383391066113,6.912659318824593,30.21587993776939,22.22590719624343,24.234326407306565,27.844482118245004,Low,0
Jan,Wednesday,22,Vegetative/Tillering,-14.891810432987414,0.0,0.14693580282423507,6.933770316246535,27.11658339152235,23.05822564898815,24.33010689820335,23.50967958450411,Low,0
Jan,Wednesday,23,Vegetative/Tillering,-14.524499981112813,0.0,0.12337720188952414,6.9693741667231555,26.52589045308352,25.123742092787616,24.367731308343792,27.67685790423195,Low,0
Jan,Thursday,0,Vegetative/Tillering,-12.821647150731389,0.0,0.16845620096869435,6.832221643518593,33.37775015526675,22.710456566820703,19.477525632891787,28.595284138711126,Low,0
Jan,Thursday,1,Vegetative/Tillering,-11.031046964052612,0.0,0.04378093336666315,6.8497387852819465,36.372240619138125,21.786842849470148,26.49294726378836,28.690381631934255,Low,0
Jan,Thursday,2,Vegetative/Tillering,-9.562883817934516,0.0,0.09052183055190478,6.927466375706301,40.23695183531336,21.337793335488804,24.617596659538204,30.5024326361017,Low,0
Jan,Thursday,3,Vegetative/Tillering,-8.67325910507728,0.0,0.17162696165308305,6.673719408520191,42.10063070950837,22.114796869131517,20.5995667401559,26.5363455523254,Low,0
Jan,Thursday,4,Vegetative/Tillering,-7.155486583650853,0.0,0.15192092166423476,6.673717769274297,50.81050779925992,21.622800091176966,25.14984695526719,27.39130328955727,Low,0
Jan,Thursday,5,Vegetative/Tillering,-5.2028428415740855,0.0,0.13891790989432007,6.748800788118503,46.531768658226305,22.749039833580337,25.057127565977833,19.965679362099543,Low,0
Jan,Thursday,6,Vegetative/Tillering,-3.987342673625872,0.0,0.16316253922818108,6.541947554450851,53.15370977703261,22.73661730862738,30.025733581247415,29.35205674143594,Low,0
Jan,Thursday,7,Vegetative/Tillering,-2.726478796956252,0.0,0.052920474245438054,6.828972645285525,56.94907283600821,23.78463290803055,24.582310124711753,29.111466043975472,Low,0
Jan,Thursday,8,Vegetative/Tillering,-1.2458886470770825,0.0,0.14784637319529875,6.889824257650774,58.94758226244945,27.43403392396749,28.20337053962049,29.952585761961817,Low,0
Jan,Thursday,9,Vegetative/Tillering,0.12694275531231125,0.041666666666666664,0.16042652456748757,6.583073735536927,65.60431427700611,26.77456055947795,30.348436010157155,24.220798982076175,Low,0
Jan,Thursday,10,Vegetative/Tillering,0.6688586989418249,0.08333333333333333,0.11366696165739484,6.762815249097963,66.73177623489966,28.5341070054257,24.315793872935227,28.96761346448779,Low,0
Jan,Thursday,11,Vegetative/Tillering,1.7633142646062216,0.125,0.2561061557413485,6.547845194691472,67.63644499807785,30.094081075931207,26.057508370414734,29.109373241094886,Low,0
Jan,Thursday,12,Vegetative/Tillering,2.1242072638567,0.16666666666666666,0.17997739533858953,6.466195401453856,68.05674992256868,30.88806721247045,31.386075324729106,24.935208468151078,Low,0
Jan,Thursday,13,Vegetative/Tillering,2.00360691298438,0.20833333333333334,0.09334325633681058,7.011545069618221,68.0847429226992,31.39706121723456,26.886928465447742,29.20241106741014,Low,0
Jan,Thursday,14,Vegetative/Tillering,1.997421786677136,0.25,0.1832800645946098,6.474339728307158,68.0842389807295,30.51722048064918,27.321249526206785,27.72010177758242,Low,0
